DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2007,50679.1,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2008,50027.59,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2009,44438.23,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2010,46371.11,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2011,51474.65,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2012,46654.77,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2013,40913.32,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2014,43244.82,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2015,45830.57,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2016,42745.98,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2017,45079.83,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2018,41343.66,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2019,40293.81,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2020,34708.92,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2021,40503.16,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Bulgaria,2022,45094.32,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1990,3952.5,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1991,4485.04,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1992,4808.67,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1993,4985.59,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1994,5197.89,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1995,5105.05,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1996,5400.03,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1997,5523.11,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1998,5865.32,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,1999,6130.61,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2000,6355.2,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2001,6249.67,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2002,6410.69,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2003,6801.44,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2004,6941.75,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2005,7139.72,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2006,7324.45,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2007,7646.31,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2008,7859.01,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2009,7788.16,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2010,7551.64,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2011,7255.22,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2012,6772.66,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2013,5849.91,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2014,5997.56,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2015,6121.94,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2016,6498.48,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2017,6581.02,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2018,6515.56,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2019,6570.34,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2020,6063.73,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2021,6225.9,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Cyprus,2022,6260.04,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1990,163204.12,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1991,150464.78,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1992,145724.75,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1993,141387.77,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1994,132043.93,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1995,131369.36,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1996,134178.2,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1997,128901.85,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1998,122929.68,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,1999,115394.19,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2000,123740.37,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2001,123672.96,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2002,120399.33,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2003,122943.62,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2004,122614.65,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2005,121841.88,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2006,121943.42,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2007,122753.89,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2008,117523.76,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2009,111392.65,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2010,113213.37,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2011,110723.38,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2012,106911.98,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2013,101479.46,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2014,98462.27,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2015,99457.16,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2016,100690.32,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2017,101465.94,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2018,99297.44,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2019,94283.8,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2020,84886.54,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2021,88699.77,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Czechia,2022,87907.24,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Germany,1990,1044278.61,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Germany,1991,1007346.34,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Energy,Germany,1992,958917.76,,
