DATAFLOW,LAST UPDATE,freq,unit,wat_proc,wat_src,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2014,769.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2015,685.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2016,678.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2017,713.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2018,742.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2019,727.08,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2020,792.01,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2021,717.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovenia,2022,605.94,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2013,113.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2014,56.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2015,53.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2016,51.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2017,54.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2018,57.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2019,54.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2020,51.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2021,50.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by electricity production - cooling,Fresh surface water,Slovakia,2022,53.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2011,1078.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2012,1059.48,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2013,966.83,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2014,985.38,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2015,901.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2016,906.67,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2017,982.97,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2018,965.76,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2019,924.17,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2020,910.72,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Belgium,2021,989.02,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2011,63.65,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2012,54.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2013,50.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2014,46.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2015,52.23,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2016,54.95,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2017,62.13,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2018,60.74,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2019,58.82,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2020,56.03,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Bulgaria,2021,56.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2011,208.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2012,209.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2013,190.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2014,201.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2015,201.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2016,192.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2017,197.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2018,201.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2019,197.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2020,180.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2021,191.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Czechia,2022,185.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2011,3762.83,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2012,3629.65,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2013,3496.48,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2014,3549.49,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2015,3602.50,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2016,3655.52,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2017,3557.73,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2018,3459.95,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Germany,2019,3362.17,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2011,2.23,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2012,1.31,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2013,1.33,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2014,1.18,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2015,1.16,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2016,1.35,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2017,1.71,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2018,1.76,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2019,1.44,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2020,1.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2021,1.62,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Denmark,2022,0.95,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2011,13.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2012,17.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2013,29.36,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2014,18.06,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2015,27.99,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2016,27.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2017,28.91,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2018,28.57,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2019,49.75,b,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2020,50.43,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2021,50.01,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Estonia,2022,44.52,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2011,1.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2012,1.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2013,1.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2014,1.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2015,1.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2016,24.19,b,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2017,24.19,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2018,24.19,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2019,24.19,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2020,24.19,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2021,24.19,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Greece,2022,24.19,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2011,326.09,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2012,312.78,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2013,311.68,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2014,310.31,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2015,292.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Spain,2016,275.00,e,
