DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2003,2544916,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2004,2552893,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2005,2562077.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2006,2572350.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2007,2583742.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2008,2596787.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2009,2611653.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2010,2625067.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2011,2638416,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2012,2652534,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2013,2666622,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2014,2680364,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2015,2691863,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2016,2701490,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2017,2712327,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2018,2719131,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2019,2723290,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2020,2728262,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2021,2733808,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2022,2743101,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2023,2753477,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Finland,2024,2773898,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,1995,28841197,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,1996,28929309,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,1997,29020418,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,1998,29112484,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,1999,29214237,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2000,29383653,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2001,29578326,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2002,29778112,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2003,29976600,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2004,30171688,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2005,30385862.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2006,30591100.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2007,30803233.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2008,30980230.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2009,31147979.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2010,31301764.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2011,31462902,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2012,31605383,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2013,31772665,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2014,32045129,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2015,32174258,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2016,32247386,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2017,32314352,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2018,32414230,p,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2019,32551339,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2020,32644981,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2021,32782095,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2022,32982626,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2023,33088401,p,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,France,2024,33196079,p,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,1995,2238971,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,1996,2201618,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,1997,2178485,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,1998,2180303,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,1999,2175810,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2000,2163078,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2001,2064097,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2002,2069027,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2003,2068385,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2004,2068841,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2005,2072281.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2006,2073933.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2007,2076181.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2008,2076988.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2009,2076767.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2010,2074651.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2011,2068752,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2012,2062309,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2013,2047498,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2014,2030986,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2015,2010756,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2016,1984691,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2017,1956684,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2018,1923380,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2019,1903803,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2020,1891983,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2021,1874023,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2022,1862293,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2023,1861866,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Croatia,2024,1875410,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,1995,4941620,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,1996,4929222,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,1997,4915956,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,1998,4901764,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,1999,4884396,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2000,4865194,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2001,4851012,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2002,4836980,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2003,4818456,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2004,4804113,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2005,4793115.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2006,4784579.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2007,4779078.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2008,4769562.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2009,4763050.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2010,4756900.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2011,4743901,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2012,4724666,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2013,4713025,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2014,4697447,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2015,4687436,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2016,4678478,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2017,4663753,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2018,4658683,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2019,4660856,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2020,4663876,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2021,4647359,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2022,4628875,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2023,4625260,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Hungary,2024,4623378,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,1995,1787212,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,1996,1797356,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,1997,1814701,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,1998,1833991,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,1999,1853675,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2000,1876864,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2001,1905582,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2002,1937905,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2003,1969227,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2004,2003162,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2005,2049350.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2006,2103449.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2007,2172790.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2008,2226754.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2009,2252658.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2010,2260974.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2011,2269426,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2012,2273999,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2013,2283462,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2014,2295850,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2015,2313342,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2016,2339141,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2017,2374956,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2018,2404390,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2019,2446814,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2020,2481712,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2021,2509184,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2022,2550232,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2023,2604547,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Ireland,2024,2643375,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,1995,27568963,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,1996,27560294,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,1997,27566774,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,1998,27571578,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,1999,27563748,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2000,27562988,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2001,27576326,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2002,27588289,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2003,27687048,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2004,27903719,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2005,28128308,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2006,28250293,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2007,28354758,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2008,28584441,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2009,28781255,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2010,28903027,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2011,29014829,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2012,29090347,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2013,29193899,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2014,29241521,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2015,29228315,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2016,29193044,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2017,29178654,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2018,29156469,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2019,29131195,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2020,29050096,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2021,28866226,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2022,28818956,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2023,28814832,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Italy,2024,28846728,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,1995,1717208,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,1996,1701565,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,1997,1685841,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,1998,1671654,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,1999,1657561,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2000,1644301,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2001,1630930,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2002,1613554,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2003,1601098,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2004,1584018,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2005,1562264.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2006,1528463.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2007,1506794.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2008,1487419.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2009,1473352.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2010,1450199.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2011,1407223,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2012,1383511,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2013,1369412,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2014,1356415,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2015,1346390,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2016,1331734,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2017,1314678,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2018,1300044,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2019,1295184,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2020,1299477,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2021,1304965,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2022,1306599,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2023,1335816,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Lithuania,2024,1365905,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,1995,199163,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,1996,202012,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,1997,204689,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,1998,207363,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,1999,210341,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2000,213615,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2001,216300,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2002,218824,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2003,221009,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2004,224708,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2005,228156.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2006,232100.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2007,235792.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2008,239607.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2009,244835.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2010,249406.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2011,254619,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2012,261820,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2013,268412,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2014,275117,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2015,281972,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Luxembourg,2016,289193,,
